age,job,marital,education,default,balance,housing,loan,contact,day,month,duration, campaign,pdays,previous,poutcome,y
43,"JobCat11","single","secondary","no",-497,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
44,"JobCat9","single","unknown","no",78,"yes","no","unknown",6,"may",0,6,-1,0,"unknown",?
33,"JobCat9","single","tertiary","no",226,"yes","yes","unknown",6,"may",0,3,-1,0,"unknown",?
47,"JobCat9","married","secondary","no",503,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
31,"JobCat3","married","secondary","no",372,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
40,"JobCat3","divorced","secondary","no",0,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
34,"JobCat3","married","secondary","no",688,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
60,"JobCat2","married","primary","no",364,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
47,"JobCat4","married","unknown","no",209,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
35,"JobCat3","married","secondary","no",183,"yes","no","unknown",6,"may",0,4,-1,0,"unknown",?
40,"JobCat3","married","primary","no",-7,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
55,"JobCat2","married","secondary","no",143,"yes","no","unknown",6,"may",0,3,-1,0,"unknown",?
57,"JobCat3","married","primary","no",162,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
53,"JobCat6","married","tertiary","no",115,"yes","no","unknown",6,"may",0,3,-1,0,"unknown",?
45,"JobCat3","married","unknown","no",248,"yes","no","unknown",6,"may",0,5,-1,0,"unknown",?
28,"JobCat6","married","tertiary","no",32,"yes","no","unknown",6,"may",0,3,-1,0,"unknown",?
54,"JobCat3","married","secondary","no",254,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
34,"JobCat6","married","tertiary","no",144,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
55,"JobCat10","married","tertiary","no",383,"no","no","unknown",6,"may",0,3,-1,0,"unknown",?
36,"JobCat1","married","secondary","no",0,"yes","no","unknown",6,"may",0,3,-1,0,"unknown",?
55,"JobCat1","divorced","tertiary","no",6920,"yes","no","unknown",6,"may",0,3,-1,0,"unknown",?
35,"JobCat9","married","secondary","no",-421,"yes","no","unknown",6,"may",0,5,-1,0,"unknown",?
42,"JobCat9","married","tertiary","no",239,"yes","yes","unknown",6,"may",0,3,-1,0,"unknown",?
51,"JobCat3","divorced","secondary","no",421,"yes","no","unknown",6,"may",0,2,-1,0,"unknown",?
50,"JobCat3","married","primary","no",156,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
42,"JobCat3","married","secondary","no",166,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
43,"JobCat3","married","primary","no",-454,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
42,"JobCat11","married","secondary","no",445,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
28,"JobCat11","married","secondary","no",4,"no","no","unknown",7,"may",0,8,-1,0,"unknown",?
51,"JobCat7","divorced","secondary","no",-69,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
42,"JobCat6","divorced","tertiary","no",221,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
30,"JobCat9","divorced","secondary","no",210,"yes","yes","unknown",7,"may",0,2,-1,0,"unknown",?
46,"JobCat6","married","tertiary","no",0,"no","no","unknown",7,"may",0,2,-1,0,"unknown",?
44,"JobCat3","married","primary","no",503,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
40,"JobCat2","married","primary","no",407,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
29,"JobCat3","single","secondary","no",53,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
46,"JobCat8","married","tertiary","no",2303,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
43,"JobCat6","married","tertiary","no",144,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
32,"JobCat7","married","secondary","no",205,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
37,"JobCat6","married","tertiary","no",305,"yes","no","unknown",7,"may",0,6,-1,0,"unknown",?
56,"JobCat2","married","secondary","no",0,"yes","no","unknown",7,"may",0,4,-1,0,"unknown",?
40,"JobCat3","divorced","secondary","no",139,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
33,"JobCat11","married","secondary","no",0,"no","no","unknown",7,"may",0,1,-1,0,"unknown",?
29,"JobCat7","married","secondary","no",414,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
57,"JobCat9","married","secondary","no",197,"no","no","unknown",7,"may",0,1,-1,0,"unknown",?
45,"JobCat8","divorced","secondary","no",-139,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
27,"JobCat9","single","tertiary","no",0,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
57,"JobCat7","married","secondary","no",1,"no","no","unknown",7,"may",0,1,-1,0,"unknown",?
45,"JobCat3","married","primary","no",97,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
29,"JobCat3","single","primary","no",435,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
29,"JobCat6","divorced","tertiary","no",0,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
58,"JobCat7","divorced","secondary","no",1109,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
31,"JobCat7","married","secondary","no",404,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
37,"JobCat3","married","primary","no",981,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
31,"JobCat3","single","primary","no",95,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
55,"JobCat2","married","secondary","no",102,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
32,"JobCat6","single","tertiary","no",872,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
35,"JobCat3","married","secondary","no",16,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
42,"JobCat6","married","tertiary","no",386,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
33,"JobCat9","single","secondary","no",539,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
45,"JobCat4","married","secondary","no",68,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
29,"JobCat9","single","secondary","no",147,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
37,"JobCat3","married","secondary","no",72,"yes","no","unknown",7,"may",0,6,-1,0,"unknown",?
31,"JobCat3","married","primary","no",716,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
35,"JobCat6","married","tertiary","no",0,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
35,"JobCat11","single","secondary","no",245,"yes","yes","unknown",7,"may",0,2,-1,0,"unknown",?
34,"JobCat7","single","secondary","no",342,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
27,"JobCat9","single","tertiary","no",3,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
54,"JobCat6","married","tertiary","yes",-248,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
47,"JobCat3","married","secondary","no",387,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
40,"JobCat3","married","secondary","no",563,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
31,"JobCat2","married","secondary","no",165,"no","no","unknown",7,"may",0,1,-1,0,"unknown",?
53,"JobCat11","divorced","unknown","no",236,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
40,"JobCat6","single","tertiary","no",1265,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
33,"JobCat9","married","secondary","no",118,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
31,"JobCat7","divorced","secondary","no",327,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
30,"JobCat3","married","secondary","no",0,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
33,"JobCat3","single","primary","no",109,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
55,"JobCat6","divorced","tertiary","no",552,"no","no","unknown",7,"may",0,2,-1,0,"unknown",?
45,"JobCat3","married","secondary","no",154,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
31,"JobCat1","married","tertiary","no",98,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
36,"JobCat3","married","primary","no",83,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
27,"JobCat10","married","tertiary","no",8,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
53,"JobCat7","divorced","primary","no",-291,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
29,"JobCat7","married","tertiary","no",309,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
59,"JobCat3","married","secondary","no",202,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
27,"JobCat4","married","primary","no",56,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
59,"JobCat3","married","primary","no",229,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
44,"JobCat3","married","primary","no",143,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
52,"JobCat11","single","secondary","no",545,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
40,"JobCat11","married","secondary","no",2100,"yes","yes","unknown",7,"may",0,2,-1,0,"unknown",?
30,"JobCat7","married","secondary","no",0,"yes","yes","unknown",7,"may",0,2,-1,0,"unknown",?
47,"JobCat11","married","primary","no",192,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
31,"JobCat6","married","tertiary","no",442,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
25,"JobCat7","single","secondary","no",0,"yes","no","unknown",7,"may",0,7,-1,0,"unknown",?
51,"JobCat3","married","unknown","no",37,"yes","no","unknown",7,"may",0,6,-1,0,"unknown",?
32,"JobCat11","divorced","secondary","no",627,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
43,"JobCat11","single","secondary","no",140,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
26,"JobCat3","single","secondary","no",97,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
41,"JobCat9","married","secondary","no",169,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
33,"JobCat7","married","secondary","no",39,"no","no","unknown",7,"may",0,1,-1,0,"unknown",?
52,"JobCat3","married","secondary","no",-98,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
55,"JobCat2","married","primary","no",-90,"yes","yes","unknown",7,"may",0,2,-1,0,"unknown",?
40,"JobCat3","married","secondary","yes",-94,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
37,"JobCat3","married","secondary","yes",-345,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
37,"JobCat3","married","primary","no",20,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
49,"JobCat3","married","secondary","no",90,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
52,"JobCat11","married","secondary","no",31,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
25,"JobCat6","single","tertiary","no",134,"yes","yes","unknown",7,"may",0,3,-1,0,"unknown",?
24,"JobCat7","married","secondary","no",0,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
53,"JobCat3","single","secondary","no",156,"yes","yes","unknown",7,"may",0,4,-1,0,"unknown",?
27,"JobCat6","married","secondary","no",147,"yes","yes","unknown",7,"may",0,2,-1,0,"unknown",?
51,"JobCat9","married","secondary","no",220,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
31,"JobCat3","married","primary","no",198,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
42,"JobCat9","married","tertiary","no",644,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
57,"JobCat2","married","secondary","no",502,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
36,"JobCat7","married","secondary","no",-32,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
57,"JobCat2","married","tertiary","no",906,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
46,"JobCat3","married","primary","no",143,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
27,"JobCat7","single","secondary","no",703,"yes","no","unknown",7,"may",0,5,-1,0,"unknown",?
31,"JobCat9","married","secondary","no",0,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
47,"JobCat3","married","primary","no",550,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
36,"JobCat11","single","secondary","no",137,"yes","yes","unknown",7,"may",0,2,-1,0,"unknown",?
60,"JobCat2","married","secondary","no",42,"yes","yes","unknown",7,"may",0,2,-1,0,"unknown",?
31,"JobCat6","single","tertiary","no",54,"no","no","unknown",7,"may",0,2,-1,0,"unknown",?
52,"JobCat11","married","primary","no",270,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
28,"JobCat9","single","secondary","no",102,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
31,"JobCat4","divorced","tertiary","no",188,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
46,"JobCat11","divorced","secondary","no",207,"yes","no","unknown",7,"may",0,4,-1,0,"unknown",?
50,"JobCat11","married","secondary","no",159,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
42,"JobCat4","married","tertiary","no",157,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
36,"JobCat3","single","secondary","no",-1,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
52,"JobCat3","married","tertiary","no",297,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
43,"JobCat3","married","primary","no",61,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
49,"JobCat7","married","secondary","no",1377,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
31,"JobCat9","single","secondary","no",56,"no","no","unknown",7,"may",0,2,-1,0,"unknown",?
50,"JobCat9","married","secondary","no",73,"no","no","unknown",7,"may",0,1,-1,0,"unknown",?
44,"JobCat3","divorced","secondary","no",558,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
53,"JobCat7","married","primary","no",46,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
33,"JobCat3","married","primary","no",624,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
32,"JobCat9","divorced","secondary","no",1107,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
52,"JobCat7","divorced","secondary","no",220,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
37,"JobCat11","married","secondary","no",367,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
52,"JobCat4","divorced","primary","no",278,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
34,"JobCat4","married","tertiary","no",1722,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
58,"JobCat6","married","tertiary","no",211,"no","no","unknown",7,"may",0,2,-1,0,"unknown",?
35,"JobCat9","married","tertiary","no",16,"yes","yes","unknown",7,"may",0,3,-1,0,"unknown",?
52,"JobCat3","divorced","primary","no",196,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
30,"JobCat9","married","secondary","no",186,"no","no","unknown",7,"may",0,2,-1,0,"unknown",?
50,"JobCat7","single","primary","no",148,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
40,"JobCat3","married","secondary","no",4,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
50,"JobCat3","married","secondary","no",1557,"yes","no","unknown",7,"may",0,6,-1,0,"unknown",?
46,"JobCat3","married","primary","no",323,"yes","no","unknown",7,"may",0,6,-1,0,"unknown",?
47,"JobCat3","married","secondary","no",438,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
40,"JobCat3","married","secondary","no",316,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
34,"JobCat7","single","secondary","no",174,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
46,"JobCat3","married","secondary","no",442,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
58,"JobCat9","married","secondary","no",786,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
43,"JobCat3","married","secondary","no",667,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
27,"JobCat7","single","secondary","no",-158,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
42,"JobCat6","married","secondary","no",0,"no","no","unknown",7,"may",0,4,-1,0,"unknown",?
29,"JobCat3","married","primary","no",251,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
32,"JobCat3","married","secondary","no",615,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
35,"JobCat3","married","primary","no",321,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
46,"JobCat3","single","secondary","no",76,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
47,"JobCat3","married","primary","no",117,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
29,"JobCat7","single","secondary","no",671,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
44,"JobCat3","single","secondary","no",-212,"yes","yes","unknown",7,"may",0,4,-1,0,"unknown",?
43,"JobCat11","married","tertiary","no",1924,"yes","no","unknown",7,"may",0,7,-1,0,"unknown",?
47,"JobCat9","married","primary","no",145,"yes","no","unknown",7,"may",0,6,-1,0,"unknown",?
52,"JobCat3","divorced","primary","no",-57,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
40,"JobCat11","single","secondary","no",-227,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
48,"JobCat3","married","secondary","no",1230,"yes","yes","unknown",7,"may",0,3,-1,0,"unknown",?
46,"JobCat3","married","secondary","no",78,"yes","yes","unknown",7,"may",0,1,-1,0,"unknown",?
50,"JobCat3","married","primary","yes",354,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
50,"JobCat3","divorced","primary","no",149,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
31,"JobCat3","divorced","secondary","no",126,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
57,"JobCat2","divorced","secondary","no",8266,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
49,"JobCat3","married","unknown","no",51,"yes","no","unknown",7,"may",0,1,-1,0,"unknown",?
36,"JobCat3","single","primary","no",20,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
26,"JobCat6","married","tertiary","no",3,"yes","no","unknown",7,"may",0,5,-1,0,"unknown",?
35,"JobCat3","married","secondary","no",374,"yes","no","unknown",7,"may",0,3,-1,0,"unknown",?
46,"JobCat3","single","tertiary","no",460,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
30,"JobCat4","married","secondary","no",135,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
34,"JobCat7","single","secondary","no",248,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
33,"JobCat7","married","secondary","no",630,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
26,"JobCat11","single","secondary","no",260,"yes","no","unknown",7,"may",0,2,-1,0,"unknown",?
48,"JobCat9","married","secondary","no",720,"yes","no","unknown",8,"may",0,3,-1,0,"unknown",?
29,"JobCat8","single","tertiary","no",120,"yes","no","unknown",8,"may",0,2,-1,0,"unknown",?
27,"JobCat9","single","secondary","no",247,"yes","no","unknown",8,"may",0,1,-1,0,"unknown",?
28,"JobCat11","divorced","secondary","no",1,"yes","no","unknown",8,"may",0,5,-1,0,"unknown",?
32,"JobCat6","married","primary","no",6,"yes","no","unknown",8,"may",0,3,-1,0,"unknown",?
41,"JobCat3","married","primary","no",191,"yes","no","unknown",8,"may",0,1,-1,0,"unknown",?
34,"JobCat3","married","secondary","no",-147,"yes","no","unknown",8,"may",0,1,-1,0,"unknown",?
35,"JobCat3","married","primary","no",190,"yes","yes","unknown",8,"may",0,1,-1,0,"unknown",?
23,"JobCat6","single","tertiary","no",1348,"yes","no","unknown",8,"may",0,1,-1,0,"unknown",?
25,"JobCat7","divorced","secondary","no",96,"yes","no","unknown",8,"may",0,1,-1,0,"unknown",?
42,"JobCat3","married","primary","no",271,"yes","no","unknown",8,"may",0,4,-1,0,"unknown",?
36,"JobCat3","married","primary","no",54,"yes","no","unknown",8,"may",0,1,-1,0,"unknown",?
41,"JobCat6","married","tertiary","no",141,"yes","yes","unknown",8,"may",0,3,-1,0,"unknown",?
34,"JobCat3","married","secondary","no",-206,"yes","no","unknown",8,"may",0,2,-1,0,"unknown",?
43,"JobCat6","married","tertiary","no",870,"yes","yes","unknown",8,"may",0,1,-1,0,"unknown",?
35,"JobCat9","married","secondary","no",316,"yes","no","unknown",8,"may",0,1,-1,0,"unknown",?
51,"JobCat6","married","primary","yes",57,"yes","yes","unknown",8,"may",0,1,-1,0,"unknown",?
26,"JobCat1","divorced","primary","no",1,"yes","no","unknown",8,"may",0,1,-1,0,"unknown",?
43,"JobCat3","married","secondary","yes",-7,"no","no","unknown",8,"may",0,1,-1,0,"unknown",?
34,"JobCat4","single","secondary","no",157,"yes","no","unknown",8,"may",0,1,-1,0,"unknown",?
